especie,fecha,apertura,maximo,minimo,cierre,volumen,timestamp
BMA,1995-05-19,4.98737,5.08267,4.98737,5.01914,48589,800852400
BMA,1995-05-22,5.08267,5.08267,4.92384,4.92384,52351,801111600
BMA,1995-05-23,4.9556,4.9556,4.70147,4.70147,39859,801198000
BMA,1995-05-24,4.70147,4.70147,4.70147,4.70147,16589,801284400
BMA,1995-05-26,4.63794,4.63794,4.63794,4.63794,1439,801457200
BMA,1995-05-29,4.63794,4.63794,4.63794,4.63794,5350,801716400
BMA,1995-05-30,4.51087,4.51087,4.51087,4.51087,7868,801802800
BMA,1995-05-31,4.44734,4.44734,4.44734,4.44734,31746,801889200
BMA,1995-06-01,4.44734,4.44734,4.44734,4.44734,2989,801975600
BMA,1995-06-02,4.3838,4.3838,4.35204,4.3838,28645,802062000
BMA,1995-06-05,4.3838,4.44734,4.3838,4.44734,1572,802321200
BMA,1995-06-06,4.35204,4.35204,4.35204,4.35204,1572,802407600
BMA,1995-06-07,4.0026,4.0026,3.93907,3.93907,33311,802494000
BMA,1995-06-08,3.93907,3.93907,3.93907,3.93907,10067,802580400
BMA,1995-06-09,3.812,3.812,3.812,3.812,45955,802666800
BMA,1995-06-12,3.812,4.0026,3.812,4.0026,4901,802926000
BMA,1995-06-13,4.0026,4.0026,4.0026,4.0026,4878,803012400
BMA,1995-06-14,3.812,3.812,3.74847,3.812,126477,803098800
BMA,1995-06-15,3.812,3.812,3.74847,3.74847,15581,803185200
BMA,1995-06-16,3.74847,3.74847,3.74847,3.74847,4720,803271600
BMA,1995-06-20,3.65317,3.65317,3.65317,3.65317,51055,803617200
BMA,1995-06-21,3.7167,3.76118,3.65317,3.7167,66032,803703600
BMA,1995-06-22,3.7167,3.78024,3.7167,3.74847,111153,803790000
BMA,1995-06-23,3.7167,3.74847,3.68493,3.74847,163172,803876400
BMA,1995-06-26,3.74847,3.78024,3.74847,3.74847,78319,804135600
BMA,1995-06-27,3.87553,3.87553,3.87553,3.87553,6584,804222000
BMA,1995-06-28,3.93907,4.0026,3.87553,4.0026,32580,804308400
BMA,1995-06-29,3.93907,3.93907,3.93907,3.93907,17312,804394800
BMA,1995-06-30,3.98354,3.98354,3.93907,3.93907,44083,804481200
BMA,1995-07-03,3.93907,3.93907,3.93907,3.93907,2871,804740400
BMA,1995-07-04,3.93907,3.97083,3.93907,3.97083,5350,804826800
BMA,1995-07-05,4.03437,4.03437,4.03437,4.03437,37043,804913200
BMA,1995-07-06,4.0979,4.1932,4.0979,4.1932,104587,804999600
BMA,1995-07-07,4.32027,4.3838,4.32027,4.3838,18398,805086000
BMA,1995-07-10,4.3838,4.3838,4.35204,4.3838,71867,805345200
BMA,1995-07-11,4.2885,4.2885,4.25673,4.25673,10300,805431600
BMA,1995-07-12,4.25673,4.25673,4.12967,4.12967,51840,805518000
BMA,1995-07-13,4.1932,4.1932,4.1932,4.1932,31950,805604400
BMA,1995-07-14,4.1932,4.2885,4.1932,4.2885,4909,805690800
BMA,1995-07-17,4.25673,4.25673,4.1932,4.1932,8972,805950000
BMA,1995-07-18,4.12967,4.12967,4.12967,4.12967,44021,806036400
BMA,1995-07-19,4.06613,4.06613,4.06613,4.06613,111254,806122800
BMA,1995-07-20,4.06613,4.16143,4.06613,4.16143,9599,806209200
BMA,1995-07-21,4.16143,4.16143,4.16143,4.16143,1501,806295600
BMA,1995-07-24,4.0979,4.0979,4.0979,4.0979,5062,806554800
BMA,1995-07-25,4.0979,4.12967,4.0979,4.12967,15200,806641200
BMA,1995-07-26,4.0979,4.0979,4.0979,4.0979,15656,806727600
BMA,1995-07-27,4.0979,4.12967,4.0979,4.12967,20159,806814000
BMA,1995-07-28,4.12967,4.12967,4.12967,4.12967,2599,806900400
BMA,1995-07-31,4.12967,4.12967,4.12967,4.12967,4091,807159600
BMA,1995-08-01,4.1932,4.22497,4.1932,4.22497,5310,807246000
BMA,1995-08-02,4.44734,4.44734,4.25673,4.35204,19957,807332400
BMA,1995-08-03,4.35204,4.35204,4.35204,4.35204,3147,807418800
BMA,1995-08-04,4.1932,4.2885,4.1932,4.2885,17781,807505200
BMA,1995-08-07,4.3838,4.3838,4.3838,4.3838,44510,807764400
BMA,1995-08-08,4.3838,4.3838,4.35204,4.35204,1336,807850800
BMA,1995-08-09,4.35204,4.35204,4.12967,4.2885,5484,807937200
BMA,1995-08-10,4.2885,4.2885,4.2885,4.2885,25984,808023600
BMA,1995-08-11,4.25673,4.25673,4.25673,4.25673,3206,808110000
BMA,1995-08-14,4.1932,4.1932,4.12967,4.12967,16875,808369200
BMA,1995-08-15,4.16143,4.1932,4.16143,4.1932,1730,808455600
BMA,1995-08-16,4.16143,4.16143,4.16143,4.16143,4847,808542000
BMA,1995-08-17,4.16143,4.16143,4.12967,4.12967,31116,808628400
BMA,1995-08-18,4.12967,4.12967,4.12967,4.12967,10432,808714800
BMA,1995-08-22,4.03437,4.03437,4.03437,4.03437,19471,809060400
BMA,1995-08-23,4.03437,4.03437,4.03437,4.03437,3235,809146800
BMA,1995-08-24,3.9073,3.9073,3.68493,3.68493,46608,809233200
BMA,1995-08-25,3.9073,3.9073,3.84377,3.84377,20656,809319600
BMA,1995-08-28,3.84377,3.84377,3.84377,3.84377,2178,809578800
BMA,1995-08-29,3.84377,3.87553,3.84377,3.87553,20444,809665200
BMA,1995-08-30,3.93907,3.93907,3.93907,3.93907,8073,809751600
BMA,1995-08-31,3.97083,4.03437,3.97083,4.0026,83514,809838000
BMA,1995-09-01,4.06613,4.06613,4.06613,4.06613,11801,809924400
BMA,1995-09-04,4.06613,4.0979,4.06613,4.0979,3561,810183600
BMA,1995-09-05,4.03437,4.03437,4.03437,4.03437,15644,810270000
BMA,1995-09-06,4.02166,4.02166,4.02166,4.02166,18589,810356400
BMA,1995-09-07,4.12967,4.12967,4.12967,4.12967,4248,810442800
BMA,1995-09-08,4.16143,4.16143,4.16143,4.16143,6295,810529200
BMA,1995-09-11,4.16143,4.1932,4.16143,4.16143,137948,810788400
BMA,1995-09-12,4.16143,4.16143,4.16143,4.16143,25928,810874800
BMA,1995-09-13,4.1932,4.22497,4.1932,4.1932,26111,810961200
BMA,1995-09-14,4.12967,4.12967,4.12967,4.12967,2280,811047600
BMA,1995-09-15,4.0026,4.0026,4.0026,4.0026,1572,811134000
BMA,1995-09-18,3.97083,3.98354,3.97083,3.98354,29947,811393200
BMA,1995-09-19,4.0026,4.0026,4.0026,4.0026,1572,811479600
BMA,1995-09-20,4.05699,4.05699,4.05699,4.05699,776,811566000
BMA,1995-09-21,3.93907,3.93907,3.93907,3.93907,1572,811652400
BMA,1995-09-22,3.89459,3.89459,3.89459,3.89459,2360,811738800
BMA,1995-09-25,3.87553,3.87553,3.87553,3.87553,1528,811998000
BMA,1995-09-26,3.87553,3.87553,3.87553,3.87553,1572,812084400
BMA,1995-09-27,3.87553,3.87553,3.84377,3.84377,26756,812170800
BMA,1995-09-28,3.84377,3.84377,3.84377,3.84377,1290,812257200
BMA,1995-09-29,3.68493,3.68493,3.68493,3.68493,7613,812343600
BMA,1995-10-02,3.65317,3.65317,3.65317,3.65317,533,812602800
BMA,1995-10-03,3.55787,3.55787,3.49434,3.55787,34626,812689200
BMA,1995-10-04,3.6214,3.6214,3.6214,3.6214,3147,812775600
BMA,1995-10-05,3.6214,3.6214,3.6214,3.6214,19123,812862000
BMA,1995-10-06,3.6214,3.6214,3.6214,3.6214,3068,812948400
BMA,1995-10-09,3.6214,3.6214,3.58963,3.58963,6687,813207600
BMA,1995-10-10,3.36727,3.4308,3.36727,3.4308,31352,813294000
BMA,1995-10-11,3.49434,3.49434,3.49434,3.49434,2910,813380400
BMA,1995-10-12,3.49434,3.49434,3.49434,3.49434,1572,813466800
BMA,1995-10-13,3.6214,3.6214,3.6214,3.6214,8461,813553200
BMA,1995-10-17,3.6214,3.6214,3.6214,3.6214,8655,813898800
BMA,1995-10-18,3.6214,3.6214,3.6214,3.6214,5664,813985200
BMA,1995-10-19,3.6214,3.6214,3.58963,3.58963,8970,814071600
BMA,1995-10-20,3.55787,3.55787,3.55787,3.55787,785,814158000
BMA,1995-10-23,3.4308,3.4308,3.39903,3.39903,40213,814417200
BMA,1995-10-24,3.36727,3.36727,3.36727,3.36727,39347,814503600
BMA,1995-10-25,3.2402,3.2402,3.2402,3.2402,49793,814590000
BMA,1995-10-26,3.17667,3.17667,3.11313,3.11313,27113,814676400
BMA,1995-10-27,3.17667,3.17667,3.17667,3.17667,42544,814762800
BMA,1995-10-30,3.2402,3.2402,3.2402,3.2402,15737,815022000
BMA,1995-10-31,3.2402,3.2402,3.17667,3.17667,4599,815108400
BMA,1995-11-01,3.15761,3.15761,3.1449,3.1449,8408,815194800
BMA,1995-11-02,3.11313,3.1449,3.11313,3.1449,38404,815281200
BMA,1995-11-03,3.1449,3.1449,3.1449,3.1449,880,815367600
BMA,1995-11-06,3.11313,3.11313,3.11313,3.11313,35671,815626800
BMA,1995-11-07,3.09407,3.09407,3.08137,3.08137,33052,815713200
BMA,1995-11-08,3.08137,3.08137,3.08137,3.08137,29315,815799600
BMA,1995-11-09,3.08137,3.08137,3.08137,3.08137,11775,815886000
BMA,1995-11-10,3.08137,3.08137,3.08137,3.08137,5048,815972400
BMA,1995-11-13,3.08137,3.08137,3.08137,3.08137,1494,816231600
BMA,1995-11-14,3.11313,3.11313,3.11313,3.11313,3383,816318000
BMA,1995-11-15,3.17667,3.25926,3.17667,3.25926,34580,816404400
BMA,1995-11-16,3.4308,3.46257,3.4308,3.46257,11017,816490800
BMA,1995-11-17,3.54516,3.57057,3.54516,3.57057,10545,816577200
BMA,1995-11-20,3.58963,3.74847,3.58963,3.74847,13962,816836400
BMA,1995-11-21,3.812,3.812,3.812,3.812,38833,816922800
BMA,1995-11-22,3.87553,3.87553,3.87553,3.87553,31069,817009200
BMA,1995-11-23,3.87553,3.87553,3.87553,3.87553,4800,817095600
BMA,1995-11-24,3.87553,3.87553,3.87553,3.87553,3369,817182000
BMA,1995-11-27,3.87553,3.87553,3.87553,3.87553,4609,817441200
BMA,1995-11-28,3.87553,3.87553,3.812,3.87553,5295,817527600
BMA,1995-11-29,4.03437,4.12967,4.03437,4.12967,14762,817614000
BMA,1995-11-30,4.22497,4.22497,4.22497,4.22497,17232,817700400
BMA,1995-12-01,4.22497,4.22497,4.22497,4.22497,1100,817786800
BMA,1995-12-04,4.22497,4.22497,4.22497,4.22497,18289,818046000
BMA,1995-12-05,4.22497,4.22497,4.22497,4.22497,4720,818132400
BMA,1995-12-06,4.22497,4.22497,4.22497,4.22497,13169,818218800
BMA,1995-12-07,4.22497,4.22497,4.22497,4.22497,785,818305200
BMA,1995-12-11,4.22497,4.22497,4.16143,4.16143,37340,818650800
BMA,1995-12-12,4.1932,4.1932,4.1932,4.1932,10778,818737200
BMA,1995-12-13,4.25673,4.44734,4.25673,4.44734,93178,818823600
BMA,1995-12-14,4.44734,4.51087,4.44734,4.44734,75530,818910000
BMA,1995-12-15,4.44734,4.44734,4.44734,4.44734,22636,818996400
BMA,1995-12-18,4.44734,4.44734,4.41557,4.41557,11226,819255600
BMA,1995-12-19,4.41557,4.41557,4.3838,4.3838,82632,819342000
BMA,1995-12-20,4.44734,4.6697,4.44734,4.6697,90188,819428400
BMA,1995-12-21,4.6697,4.6697,4.6697,4.6697,18494,819514800
BMA,1995-12-22,4.6697,4.765,4.6697,4.765,71845,819601200
BMA,1995-12-26,4.765,4.765,4.70147,4.765,12722,819946800
BMA,1995-12-27,4.70147,4.765,4.70147,4.765,3855,820033200
BMA,1995-12-28,4.70147,4.73324,4.70147,4.73324,60826,820119600
BMA,1996-01-02,4.82853,4.89207,4.82853,4.89207,33689,820551600
BMA,1996-01-03,4.90478,5.22244,4.90478,5.22244,91531,820638000
BMA,1996-01-04,5.20973,5.20973,5.20973,5.20973,20413,820724400
BMA,1996-01-05,5.1462,5.20973,5.1462,5.20973,108224,820810800
BMA,1996-01-08,5.20973,5.3368,5.20973,5.3368,100914,821070000
BMA,1996-01-09,5.3368,5.3368,5.30504,5.30504,65382,821156400
BMA,1996-01-10,5.17797,5.20973,5.08267,5.08267,63385,821242800
BMA,1996-01-11,5.08267,5.08267,4.89207,4.9556,107359,821329200
BMA,1996-01-12,5.08267,5.08267,5.0509,5.08267,67849,821415600
BMA,1996-01-15,5.08267,5.08267,5.01914,5.01914,4800,821674800
BMA,1996-01-16,5.08267,5.20973,5.08267,5.20973,135767,821761200
BMA,1996-01-17,5.17797,5.6227,5.17797,5.6227,174711,821847600
BMA,1996-01-18,5.6227,5.6227,5.5274,5.55917,108917,821934000
BMA,1996-01-19,5.65447,5.718,5.65447,5.718,65571,822020400
BMA,1996-01-22,5.9086,5.9086,5.87684,5.87684,72802,822279600
BMA,1996-01-23,5.9086,5.9086,5.8133,5.8133,109987,822366000
BMA,1996-01-24,5.84507,5.84507,5.78154,5.78154,86301,822452400
BMA,1996-01-25,5.718,5.9086,5.718,5.9086,119521,822538800
BMA,1996-01-26,5.9086,6.2898,5.9086,6.2898,77810,822625200
BMA,1996-01-29,6.4804,6.4804,6.35334,6.35334,49723,822884400
BMA,1996-01-30,6.3851,6.43593,6.35334,6.43593,78130,822970800
BMA,1996-01-31,6.43593,6.44864,6.43593,6.44864,37710,823057200
BMA,1996-02-01,6.44864,6.44864,6.32157,6.32157,30533,823143600
BMA,1996-02-02,6.2898,6.2898,6.2898,6.2898,2203,823230000
BMA,1996-02-05,6.22627,6.22627,6.06744,6.06744,77688,823489200
BMA,1996-02-06,6.13097,6.13097,6.13097,6.13097,5036,823575600
BMA,1996-02-07,6.0992,6.13097,6.0992,6.13097,32264,823662000
BMA,1996-02-08,6.16274,6.22627,6.16274,6.22627,49615,823748400
BMA,1996-02-09,6.2898,6.2898,6.2898,6.2898,19672,823834800
BMA,1996-02-12,6.35334,6.4804,6.35334,6.4804,135210,824094000
BMA,1996-02-13,6.54394,6.73454,6.54394,6.73454,90770,824180400
BMA,1996-02-14,6.73454,6.73454,6.671,6.73454,84240,824266800
BMA,1996-02-15,6.671,6.671,6.63924,6.671,61383,824353200
BMA,1996-02-16,6.54394,6.54394,6.51217,6.51217,31131,824439600
BMA,1996-02-19,6.35334,6.41687,6.35334,6.41687,17858,824698800
BMA,1996-02-20,6.2898,6.4804,6.2898,6.41687,20808,824785200
BMA,1996-02-21,6.41687,6.41687,6.35334,6.35334,16604,824871600
BMA,1996-02-22,6.2898,6.2898,6.22627,6.2898,10035,824958000
BMA,1996-02-23,6.3851,6.3851,6.32157,6.35334,99026,825044400
BMA,1996-02-26,6.2898,6.2898,6.25804,6.25804,32375,825303600
BMA,1996-02-27,6.22627,6.22627,6.16274,6.16274,55554,825390000
BMA,1996-02-28,6.16274,6.16274,6.16274,6.16274,4410,825476400
BMA,1996-02-29,6.0992,6.0992,5.9086,5.9086,53672,825562800
BMA,1996-03-01,5.97213,6.06744,5.97213,6.06744,42629,825649200
BMA,1996-03-04,6.16274,6.51217,6.16274,6.51217,19285,825908400
BMA,1996-03-05,6.41687,6.41687,6.35334,6.41687,37025,825994800
BMA,1996-03-06,6.22627,6.2898,6.22627,6.25804,42402,826081200
BMA,1996-03-07,6.1945,6.1945,6.16274,6.16274,34412,826167600
BMA,1996-03-08,5.97213,5.97213,5.97213,5.97213,12921,826254000
BMA,1996-03-11,5.9086,5.9086,5.87684,5.87684,33052,826513200
BMA,1996-03-12,5.87684,5.87684,5.718,5.718,55087,826599600
BMA,1996-03-13,5.718,5.97213,5.718,5.97213,29013,826686000
BMA,1996-03-14,6.03567,6.03567,5.97213,5.97213,4878,826772400
BMA,1996-03-15,5.78154,5.78154,5.78154,5.78154,785,826858800
BMA,1996-03-18,5.8133,5.8133,5.8133,5.8133,2710,827118000
BMA,1996-03-19,5.718,5.97213,5.718,5.94037,73075,827204400
BMA,1996-03-20,5.9086,6.0039,5.9086,6.0039,20515,827290800
BMA,1996-03-21,6.03567,6.03567,6.0039,6.0039,21799,827377200
BMA,1996-03-22,6.0039,6.0039,5.9086,5.9086,35806,827463600
BMA,1996-03-25,5.9086,5.9086,5.78154,5.78154,42194,827722800
BMA,1996-03-26,5.78154,5.7957,5.78154,5.7957,16024,827809200
BMA,1996-03-27,5.66691,5.66691,5.66691,5.66691,2639,827895600
BMA,1996-03-28,5.63471,5.63471,5.63471,5.63471,1925,827982000
BMA,1996-03-29,5.63471,5.63471,5.47372,5.47372,20133,828068400
BMA,1996-04-01,5.47372,5.53812,5.47372,5.53812,16747,828327600
BMA,1996-04-02,5.60251,5.66691,5.60251,5.66691,10278,828414000
BMA,1996-04-03,5.66691,6.11769,5.66691,6.11769,15870,828500400
BMA,1996-04-08,5.9567,5.9567,5.7957,5.7957,15295,828932400
BMA,1996-04-09,5.66691,5.69911,5.66691,5.69911,26468,829018800
BMA,1996-04-10,5.7635,5.7957,5.7635,5.7957,12951,829105200
BMA,1996-04-11,5.8279,5.8279,5.7957,5.8279,49225,829191600
BMA,1996-04-12,5.8601,5.9567,5.8601,5.91162,75422,829278000
BMA,1996-04-15,5.91162,5.9245,5.91162,5.9245,19778,829537200
BMA,1996-04-16,5.9245,5.9567,5.9245,5.9567,7483,829623600
BMA,1996-04-17,5.9567,5.9567,5.73131,5.7957,84394,829710000
BMA,1996-04-18,5.8601,5.9567,5.8601,5.9567,67777,829796400
BMA,1996-04-19,6.07261,6.08549,6.05329,6.05329,38655,829882800
BMA,1996-04-22,6.11769,6.11769,6.08549,6.08549,39475,830142000
BMA,1996-04-23,5.98889,6.02109,5.98889,6.02109,7980,830228400
BMA,1996-04-24,6.02109,6.02109,5.98889,5.98889,43015,830314800
BMA,1996-04-25,5.98889,6.05329,5.98889,6.05329,4348,830401200
BMA,1996-04-26,6.05329,6.05329,6.05329,6.05329,10975,830487600
BMA,1996-04-29,6.02109,6.02109,5.98889,5.98889,10558,830746800
BMA,1996-04-30,6.11769,6.18208,6.08549,6.18208,14136,830833200
BMA,1996-05-02,6.18208,6.18208,6.08549,6.08549,10251,831006000
BMA,1996-05-03,5.9245,5.9245,5.8279,5.8279,36378,831092400
BMA,1996-05-06,5.7957,5.7957,5.7957,5.7957,15576,831351600
BMA,1996-05-07,5.7957,5.9245,5.7957,5.9245,14077,831438000
BMA,1996-05-08,5.9567,6.31088,5.9567,6.18208,47022,831524400
BMA,1996-05-09,6.43967,6.56846,6.31088,6.31088,53533,831610800
BMA,1996-05-10,6.37527,6.47187,6.37527,6.43967,47673,831697200
BMA,1996-05-13,6.63286,6.76165,6.63286,6.76165,53696,831956400
BMA,1996-05-14,6.76165,6.95484,6.69726,6.92265,80794,832042800
BMA,1996-05-15,7.14803,7.30902,7.14803,7.27683,142840,832129200
BMA,1996-05-16,7.27683,7.27683,7.08364,7.14803,78750,832215600
BMA,1996-05-17,7.27683,7.40562,7.27683,7.27683,90655,832302000
BMA,1996-05-20,7.21243,7.24463,7.21243,7.21243,164506,832561200
BMA,1996-05-21,7.21243,7.27683,7.21243,7.27683,81160,832647600
BMA,1996-05-22,7.24463,7.30902,7.18023,7.30902,92721,832734000
BMA,1996-05-23,7.27683,7.27683,7.27683,7.27683,66952,832820400
BMA,1996-05-24,7.27683,7.40562,7.27683,7.40562,15929,832906800
BMA,1996-05-27,7.40562,7.40562,7.40562,7.40562,3436,833166000
BMA,1996-05-28,7.40562,7.59881,7.40562,7.59881,46349,833252400
BMA,1996-05-29,7.59881,7.59881,7.43782,7.53441,59763,833338800
BMA,1996-05-30,7.43782,7.59881,7.43782,7.59881,102507,833425200
BMA,1996-05-31,7.53441,7.59881,7.47002,7.59881,51896,833511600
BMA,1996-06-03,7.50221,7.50221,7.40562,7.43782,48309,833770800
BMA,1996-06-04,7.43782,7.43782,7.37342,7.37342,19029,833857200
BMA,1996-06-05,7.40562,7.47002,7.40562,7.47002,8849,833943600
BMA,1996-06-06,7.50221,7.59881,7.50221,7.59881,10966,834030000
BMA,1996-06-07,7.53441,7.53441,7.53441,7.53441,2468,834116400
BMA,1996-06-11,7.40562,7.40562,7.40562,7.40562,61583,834462000
BMA,1996-06-12,7.4185,7.4185,7.4185,7.4185,5278,834548400
BMA,1996-06-13,7.40562,7.40562,7.34122,7.37342,61727,834634800
BMA,1996-06-14,7.37342,7.39274,7.37342,7.39274,64548,834721200
BMA,1996-06-18,7.43782,7.59881,7.43782,7.59881,15897,835066800
BMA,1996-06-19,7.59881,7.59881,7.59881,7.59881,16984,835153200
BMA,1996-06-20,7.56661,7.56661,7.40562,7.40562,7579,835239600
BMA,1996-06-21,7.47002,7.53441,7.40562,7.40562,36028,835326000
BMA,1996-06-24,7.50221,7.50221,7.47002,7.47002,27112,835585200
BMA,1996-06-25,7.47002,7.47002,7.40562,7.40562,33506,835671600
BMA,1996-06-26,7.59881,7.59881,7.47002,7.47002,47141,835758000
BMA,1996-06-27,7.53441,7.59881,7.53441,7.53441,11654,835844400
BMA,1996-06-28,7.47002,7.59881,7.47002,7.53441,62644,835930800
BMA,1996-07-01,7.47002,7.50221,7.47002,7.50221,13125,836190000
BMA,1996-07-02,7.47002,7.50221,7.47002,7.47002,28093,836276400
BMA,1996-07-03,7.47002,7.50221,7.47002,7.50221,15457,836362800
BMA,1996-07-04,7.50221,7.50221,7.50221,7.50221,5141,836449200
BMA,1996-07-05,7.40562,7.40562,7.27683,7.27683,13175,836535600
BMA,1996-07-08,7.21243,7.21243,7.08364,7.08364,17935,836794800
BMA,1996-07-10,7.08364,7.08364,7.08364,7.08364,753,836967600
BMA,1996-07-11,7.01924,7.01924,6.76165,6.76165,17035,837054000
BMA,1996-07-12,6.76165,6.76165,6.69726,6.69726,47501,837140400
BMA,1996-07-15,6.63286,6.63286,6.43967,6.43967,14068,837399600
BMA,1996-07-16,6.24648,6.31088,6.11769,6.31088,20698,837486000
BMA,1996-07-17,6.34307,6.56846,6.34307,6.56846,11882,837572400
BMA,1996-07-18,6.60066,6.98704,6.60066,6.69726,29100,837658800
BMA,1996-07-19,6.69726,6.69726,6.69726,6.69726,27485,837745200
BMA,1996-07-22,6.63286,6.63286,6.63286,6.63286,3830,838004400
BMA,1996-07-23,6.63286,6.63286,6.53626,6.53626,10877,838090800
BMA,1996-07-24,6.47187,6.47187,6.47187,6.47187,1553,838177200
BMA,1996-07-25,6.31088,6.31088,6.18208,6.24648,40212,838263600
BMA,1996-07-26,6.18208,6.18208,5.7957,5.7957,11118,838350000
BMA,1996-07-29,5.98889,5.98889,5.8923,5.8923,41025,838609200
BMA,1996-07-30,5.8279,5.9245,5.7957,5.9245,140901,838695600
BMA,1996-07-31,5.8279,5.98889,5.8279,5.98889,41590,838782000
BMA,1996-08-01,6.11769,6.11769,6.02109,6.02109,21266,838868400
BMA,1996-08-02,6.18208,6.43967,6.18208,6.37527,61986,838954800
BMA,1996-08-05,6.31088,6.34307,6.31088,6.34307,16012,839214000
BMA,1996-08-06,6.27868,6.31088,6.27868,6.27868,24134,839300400
BMA,1996-08-07,6.31088,6.31088,6.27868,6.27868,39750,839386800
BMA,1996-08-08,6.27868,6.27868,6.27868,6.27868,388,839473200
BMA,1996-08-09,6.21428,6.21428,6.21428,6.21428,931,839559600
BMA,1996-08-12,6.08549,6.08549,6.08549,6.08549,1241,839818800
BMA,1996-08-13,5.9245,5.9245,5.9245,5.9245,1460,839905200
BMA,1996-08-14,5.73131,5.73131,5.40932,5.60251,31517,839991600
BMA,1996-08-15,5.73131,6.11769,5.73131,6.08549,74857,840078000
BMA,1996-08-16,6.11769,6.14989,6.11769,6.11769,41148,840164400
BMA,1996-08-20,6.05329,6.05329,6.05329,6.05329,1097,840510000
BMA,1996-08-21,5.9245,5.9245,5.9245,5.9245,1116,840596400
BMA,1996-08-22,5.60251,5.60251,5.60251,5.60251,5306,840682800
BMA,1996-08-23,5.66691,5.69911,5.66691,5.69911,41224,840769200
BMA,1996-08-26,5.7957,5.7957,5.69911,5.69911,10651,841028400
BMA,1996-08-27,5.69911,5.69911,5.69911,5.69911,20040,841114800
BMA,1996-08-28,5.73131,5.73131,5.73131,5.73131,44170,841201200
BMA,1996-08-29,5.69911,5.69911,5.57031,5.57031,31177,841287600
BMA,1996-08-30,5.60251,5.60251,5.57031,5.57031,16486,841374000
BMA,1996-09-03,5.57031,5.7957,5.57031,5.7957,8241,841719600
BMA,1996-09-04,5.73131,5.73131,5.73131,5.73131,931,841806000
BMA,1996-09-05,5.63471,5.63471,5.60251,5.61539,10451,841892400
BMA,1996-09-06,5.69911,5.73131,5.69911,5.73131,58083,841978800
BMA,1996-09-09,5.7957,5.7957,5.7957,5.7957,38073,842238000
BMA,1996-09-10,5.7957,5.7957,5.7957,5.7957,36605,842324400
BMA,1996-09-11,5.84722,5.84722,5.66691,5.66691,58486,842410800
BMA,1996-09-12,5.60251,5.60251,5.53812,5.60251,54729,842497200
BMA,1996-09-13,5.66691,5.66691,5.66691,5.66691,13642,842583600
BMA,1996-09-16,5.66691,5.66691,5.66691,5.66691,32396,842842800
BMA,1996-09-17,5.63471,5.66691,5.63471,5.66691,24427,842929200
BMA,1996-09-18,5.66691,5.69911,5.66691,5.66691,19232,843015600
BMA,1996-09-19,5.66691,5.66691,5.66691,5.66691,23914,843102000
BMA,1996-09-20,5.69911,5.73131,5.69911,5.73131,48208,843188400
BMA,1996-09-23,5.69911,5.69911,5.66691,5.66691,3882,843447600
BMA,1996-09-24,5.69911,5.69911,5.69911,5.69911,37667,843534000
BMA,1996-09-25,5.66691,5.69911,5.66691,5.69911,13259,843620400
BMA,1996-09-26,5.69911,5.73131,5.69911,5.73131,91145,843706800
BMA,1996-09-27,5.7635,5.80858,5.7635,5.80858,115055,843793200
BMA,1996-09-30,5.8279,5.8279,5.8118,5.8118,29931,844052400
BMA,1996-10-01,5.8279,5.8923,5.8279,5.8923,66812,844138800
BMA,1996-10-02,5.9245,6.02109,5.9245,5.9567,159848,844225200
BMA,1996-10-03,5.9567,6.18208,5.9567,6.11769,33903,844311600
BMA,1996-10-04,6.18208,6.24648,6.11769,6.11769,191983,844398000
BMA,1996-10-07,6.18208,6.27868,6.18208,6.27868,50410,844657200
BMA,1996-10-08,6.34307,6.43967,6.34307,6.40747,80508,844743600
BMA,1996-10-09,6.43967,6.47187,6.40747,6.43967,106630,844830000
BMA,1996-10-10,6.43967,6.43967,6.43967,6.43967,31906,844916400
BMA,1996-10-11,6.43967,6.53626,6.43967,6.43967,113705,845002800
BMA,1996-10-14,6.43967,6.43967,6.43967,6.43967,1773,845262000
BMA,1996-10-15,6.50407,6.53626,6.43967,6.43967,139734,845348400
BMA,1996-10-16,6.27868,6.3302,6.24648,6.31088,132502,845434800
BMA,1996-10-17,6.43967,6.50407,6.34307,6.37527,102761,845521200
